2010-10-02 18:14:17,7.59
2010-10-02 18:22:36,10.6
2010-10-02 18:34:59,14.75
2010-10-02 19:16:27,8.05
2010-10-02 19:33:44,10.6
2010-10-02 19:49:41,9
2010-10-02 20:05:35,11.7
2010-10-02 20:20:51,7.9
2010-10-02 20:32:05,15.9
2010-10-02 20:59:05,9.9
2010-10-02 21:33:13,6.7
2010-10-02 21:41:09,8.7
2010-10-02 21:50:39,7.9
2010-10-02 21:59:36,15.1
2010-10-02 22:55:40,6.7
2010-10-02 23:15:59,4.7
2010-10-02 23:20:07,8.7
2010-10-02 23:33:06,13.32
2010-10-02 23:47:30,18.7
2010-10-03 00:12:00,5.1
2010-10-03 00:16:46,6.5
2010-10-03 00:22:49,15.9
2010-10-03 00:54:10,11.1
2010-10-03 01:11:45,15.9
2010-10-03 01:37:12,8.7
2010-10-03 02:20:33,18.74
2010-10-03 02:54:06,14.7
2010-10-03 03:30:21,6.9
2010-10-03 03:52:57,6.3
2010-10-03 04:01:09,6.3
2010-10-03 04:08:21,7.5
2010-10-03 05:22:17,11.4
2010-10-03 05:36:26,9.1
2010-10-03 06:30:37,5
2010-10-03 06:36:07,3.8
2010-10-03 06:47:22,4.2
2010-10-03 06:59:24,7
2010-10-03 07:30:47,10.6
2010-10-03 07:44:15,5.8
2010-10-03 08:08:05,5.4
2010-10-03 08:43:35,50.07
2010-10-03 09:37:46,7.8
2010-10-03 09:49:22,14.03
2010-10-03 10:14:14,9
2010-10-03 10:29:46,5.4
2010-10-03 10:39:16,6.2
2010-10-03 10:46:14,9
2010-10-03 11:02:09,9
2010-10-03 11:14:49,5.4
2010-10-03 11:31:24,13.2
2010-10-03 11:48:58,5.8
2010-10-03 12:04:05,6.6
2010-10-03 12:17:34,14
2010-10-03 12:41:54,13.2
2010-10-03 12:56:09,12.6
2010-10-03 13:11:58,5
2010-10-03 13:28:09,6.2
2010-10-03 13:36:24,14
2010-10-03 14:03:59,5.4
2010-10-03 14:12:46,5.75
2010-10-03 14:20:28,4.2
2010-10-03 14:24:32,8
2010-10-03 14:35:50,7
2010-10-03 14:44:35,11.6
2010-10-03 15:03:33,10.5
2010-10-03 16:36:22,13
2010-10-03 17:10:05,11
2010-10-03 17:28:42,13.68
2010-10-03 17:47:51,13.4
2010-10-03 18:21:13,7.4
2010-10-03 18:30:14,25.53
2010-10-03 19:07:47,7.4
2010-10-03 19:46:12,3.8
2010-10-03 19:49:15,9
2010-10-03 20:03:07,11.5
2010-10-03 20:16:49,7.9
2010-10-03 21:27:07,7.1
2010-10-03 21:36:01,5.87
2010-10-03 21:41:51,11.5
2010-10-03 21:57:02,9.5
2010-10-03 22:06:13,10
2010-10-03 23:28:58,6
2010-10-03 23:46:33,9.8
2010-10-03 23:59:42,6.7
2010-10-04 00:08:41,24.26
2010-10-04 00:53:12,14.3
2010-10-04 03:02:37,4.3
2010-10-04 03:11:37,23.9
2010-10-04 03:44:40,11.84
2010-10-04 04:53:25,4.7
2010-10-04 05:00:14,7.7
2010-10-04 05:45:12,36.36
2010-10-04 06:38:23,14.64
2010-10-04 07:10:13,4.2
2010-10-04 07:19:19,17.4
2010-10-04 07:48:57,14.64
2010-10-04 08:02:36,33.56
2010-10-04 08:58:44,34.77
2010-10-04 09:35:14,11.27
2010-10-04 09:57:22,5
2010-10-04 10:06:34,9.75
2010-10-04 10:21:43,5.4
2010-10-04 10:30:01,3.8
2010-10-04 10:37:37,10.8
2010-10-04 10:54:49,5.4
2010-10-04 11:07:40,5.4
2010-10-04 11:38:00,11.8
2010-10-04 11:52:25,10.2
2010-10-04 12:15:01,13.8
2010-10-04 12:57:10,8.2
2010-10-04 13:11:50,10.35
2010-10-04 13:25:31,7.8
2010-10-04 13:37:09,9.4
2010-10-04 13:55:29,7.8
2010-10-04 14:08:11,6.6
2010-10-04 14:19:47,5.8
2010-10-04 14:29:10,5
2010-10-04 14:43:49,31.97
2010-10-04 15:54:58,31.24
2010-10-04 16:36:54,6
2010-10-04 16:41:53,10.2
2010-10-04 17:05:44,8
2010-10-04 17:16:40,8.8
2010-10-04 17:29:38,7.8
2010-10-04 17:36:09,7.6
2010-10-04 18:07:51,9.4
2010-10-04 18:18:48,7.6
2010-10-04 18:25:37,16.56
2010-10-04 18:45:51,9.2
2010-10-04 18:58:46,6.8
2010-10-04 19:08:15,5.6
2010-10-04 19:45:49,6.8
2010-10-04 19:58:27,11.96
2010-10-04 20:14:26,21.37
2010-10-04 20:43:54,6.7
2010-10-04 21:17:34,6.7
2010-10-04 21:32:17,8.9
2010-10-04 21:45:56,9
2010-10-04 21:57:05,24.7
2010-10-04 23:24:24,5.7
2010-10-04 23:30:32,6.3
2010-10-04 23:39:18,7.08
2010-10-04 23:44:34,6.7
2010-10-04 23:54:16,7.5
2010-10-05 00:07:12,8.1
2010-10-05 00:21:45,9
2010-10-05 00:45:46,11.1
2010-10-05 00:58:42,9.9
2010-10-05 01:33:59,10.3
2010-10-05 03:37:01,5.9
2010-10-05 03:47:49,14.7
2010-10-05 05:01:51,14.7
2010-10-05 05:29:13,7.8
2010-10-05 05:36:55,47
2010-10-05 07:01:32,5.8
2010-10-05 07:09:11,5.4
2010-10-05 07:14:47,4.6
2010-10-05 07:22:36,13.68
2010-10-05 07:40:59,13
2010-10-05 08:01:17,16.6
2010-10-05 08:29:44,8.8
2010-10-05 08:44:53,5.8
2010-10-05 08:52:54,4.2
2010-10-05 08:57:02,13.05
2010-10-05 09:16:44,5.8
2010-10-05 09:29:42,27.37
2010-10-05 10:01:19,12.2
2010-10-05 10:33:47,23.5
2010-10-05 11:01:09,7.6
2010-10-05 11:19:17,19.7
2010-10-05 12:15:06,4.6
2010-10-05 12:37:14,5.52
2010-10-05 12:44:10,11.8
2010-10-05 13:26:50,7
2010-10-05 13:37:41,4.6
2010-10-05 13:44:17,8.6
2010-10-05 14:02:43,17.04
2010-10-05 14:31:01,12.65
2010-10-05 14:52:55,4.2
2010-10-05 15:13:24,12.19
2010-10-05 15:31:58,13.2
2010-10-05 16:05:12,6
2010-10-05 16:11:42,8.8
2010-10-05 16:28:56,5.2
2010-10-05 16:33:26,4.4
2010-10-05 16:38:10,6.8
2010-10-05 16:52:01,6.8
2010-10-05 17:05:03,6
2010-10-05 17:10:38,8.8
2010-10-05 17:21:54,7.6
2010-10-05 17:30:17,6
2010-10-05 17:35:56,23
2010-10-05 18:09:48,8.8
2010-10-05 18:24:38,7.6
2010-10-05 18:38:04,10
2010-10-05 18:48:36,9.2
2010-10-05 19:26:28,9.6
2010-10-05 19:43:13,4.8
2010-10-05 19:54:38,7.68
2010-10-05 20:12:05,5.5
2010-10-05 20:20:23,8.7
2010-10-05 20:47:11,11.84
2010-10-05 21:15:03,5.1
2010-10-05 21:19:36,10.5
2010-10-05 22:04:03,7.1
2010-10-05 22:13:56,9.9
2010-10-05 22:31:15,18.3
2010-10-05 22:54:36,9.08
2010-10-05 23:37:52,8.5
2010-10-06 00:08:10,30.47
2010-10-06 01:32:28,8.7
2010-10-06 01:46:07,11.38
2010-10-06 01:59:50,8.52
2010-10-06 02:07:28,6.3
2010-10-06 02:22:40,7.5
2010-10-06 02:56:16,11.88
2010-10-06 03:12:03,7.5
2010-10-06 03:35:23,8.52
2010-10-06 05:00:52,12.7
2010-10-06 05:34:56,10.44
2010-10-06 06:21:24,7.4
2010-10-06 06:33:41,5.75
2010-10-06 06:49:57,6.3
2010-10-06 06:56:50,5.8
2010-10-06 07:08:08,6.6
2010-10-06 07:23:09,5.75
2010-10-06 07:38:58,12.9
2010-10-06 08:06:16,12.2
2010-10-06 08:29:56,14.2
2010-10-06 08:59:48,9.2
2010-10-06 09:14:01,7
2010-10-06 09:23:27,6.2
2010-10-06 09:31:37,12.72
2010-10-06 10:03:19,8.2
2010-10-06 10:15:03,5
2010-10-06 10:26:25,5
2010-10-06 10:45:07,6.6
2010-10-06 10:54:33,8.2
2010-10-06 11:07:24,9.84
2010-10-06 11:22:29,25.57
2010-10-06 12:11:29,13.8
2010-10-06 12:33:44,6.6
2010-10-06 12:46:07,8.2
2010-10-06 13:06:16,8.2
2010-10-06 13:14:59,16.2
2010-10-06 13:36:22,4.2
2010-10-06 13:40:33,14.6
2010-10-06 14:09:36,9.4
2010-10-06 14:26:58,7.4
2010-10-06 14:46:21,3.8
2010-10-06 14:49:30,11
2010-10-06 15:14:41,8.2
2010-10-06 15:30:05,5
2010-10-06 15:51:30,6.6
2010-10-06 16:03:54,8.8
2010-10-06 16:20:09,13.92
2010-10-06 16:35:26,10.08
2010-10-06 16:55:55,6
2010-10-06 17:02:25,6.4
2010-10-06 17:11:36,16.7
2010-10-06 17:32:05,6
2010-10-06 17:47:49,15.2
2010-10-06 18:09:38,10
2010-10-06 18:20:27,10.8
2010-10-06 18:28:57,7.36
2010-10-06 18:54:43,7.2
2010-10-06 18:59:39,10.12
2010-10-06 19:14:27,8.8
2010-10-06 19:36:23,17.2
2010-10-06 20:06:18,8.3
2010-10-06 20:15:53,12.76
2010-10-06 20:37:51,14.14
2010-10-06 20:59:39,29.27
2010-10-06 21:25:57,24.07
2010-10-06 22:04:41,23.5
2010-10-06 22:25:46,10.3
2010-10-06 22:37:27,14.1
2010-10-06 22:54:09,10.9
2010-10-06 23:26:21,10.7
2010-10-06 23:42:31,5.1
2010-10-06 23:47:56,12.3
2010-10-07 00:03:36,10.3
2010-10-07 00:26:02,10.5
2010-10-07 02:44:53,13.68
2010-10-07 03:17:23,18.7
2010-10-07 04:41:49,9.7
2010-10-07 05:31:44,5.5
2010-10-07 06:24:45,29.72
2010-10-07 07:21:26,5
2010-10-07 07:47:41,9.8
2010-10-07 08:05:27,6.2
2010-10-07 08:11:28,10.35
2010-10-07 08:24:14,12.24
2010-10-07 08:40:33,10
2010-10-07 08:57:09,7.4
2010-10-07 09:07:16,4.2
2010-10-07 09:17:06,8.2
2010-10-07 09:33:09,4.6
2010-10-07 09:41:23,7.8
2010-10-07 10:02:03,5.4
2010-10-07 10:15:39,17.2
2010-10-07 10:42:34,6.5
2010-10-07 10:49:18,5.4
2010-10-07 11:17:04,8.88
2010-10-07 11:34:57,7.4
2010-10-07 11:49:22,8
2010-10-07 12:02:01,8.2
2010-10-07 12:15:24,7.75
2010-10-07 12:25:27,9.8
2010-10-07 12:43:19,5.8
2010-10-07 12:48:35,12.6
2010-10-07 13:19:39,13.4
2010-10-07 13:50:46,5.8
2010-10-07 14:09:56,6.6
2010-10-07 14:21:25,13.57
2010-10-07 14:48:31,18.48
2010-10-07 15:36:38,8.6
2010-10-07 15:49:05,13.57
2010-10-07 16:22:26,10
2010-10-07 16:34:43,6.72
2010-10-07 16:56:54,9.6
2010-10-07 17:08:21,12.88
2010-10-07 17:25:07,6.4
2010-10-07 17:25:07,6.4
2010-10-07 17:31:31,7.2
2010-10-07 17:40:01,8.7
2010-10-07 17:45:46,20
2010-10-07 18:14:13,8.8
2010-10-07 18:23:01,6.8
2010-10-07 18:31:49,13.6
2010-10-07 19:16:52,10.8
2010-10-07 19:34:04,5.2
2010-10-07 19:43:47,7.2
2010-10-07 19:49:43,12.8
2010-10-07 20:11:16,5.9
2010-10-07 20:17:26,9.1
2010-10-07 20:28:23,8.62
2010-10-07 20:37:22,7.5
2010-10-07 20:43:19,8.3
2010-10-07 20:54:16,16.3
2010-10-07 21:34:44,15.98
2010-10-07 21:57:56,7.5
2010-10-07 22:04:33,7.5
2010-10-07 22:12:11,15.1
2010-10-07 22:29:31,5.5
2010-10-07 22:40:10,3.9
2010-10-07 22:54:26,8.5
2010-10-07 23:04:15,23.4
2010-10-07 23:43:52,9.5
2010-10-07 23:53:35,10.92
2010-10-08 00:43:16,6.3
2010-10-08 00:50:30,11.9
2010-10-08 01:08:40,8.62
2010-10-08 01:22:48,5.1
2010-10-08 01:28:13,24.84
2010-10-08 01:53:59,5.1
2010-10-08 02:59:00,11.1
2010-10-08 03:32:16,8
2010-10-08 04:19:42,7.9
2010-10-08 04:42:26,6.78
2010-10-08 05:21:28,8.62
2010-10-08 06:30:22,6
2010-10-08 06:46:24,4.2
2010-10-08 06:53:10,5.4
2010-10-08 07:01:32,30.27
2010-10-08 07:38:04,19
2010-10-08 08:14:29,6.6
2010-10-08 08:31:57,8.4
2010-10-08 08:42:21,6.67
2010-10-08 08:47:53,10.9
2010-10-08 09:01:13,5
2010-10-08 09:14:28,11.28
2010-10-08 09:32:54,17
2010-10-08 09:59:32,7
2010-10-08 10:17:15,11.6
2010-10-08 10:35:50,4.2
2010-10-08 10:44:01,8.2
2010-10-08 11:06:48,12.4
2010-10-08 11:19:35,7
2010-10-08 11:31:36,6.6
2010-10-08 11:42:32,11.8
2010-10-08 12:04:05,9
2010-10-08 12:19:48,10.2
2010-10-08 14:03:46,5.8
2010-10-08 14:11:49,9.8
2010-10-08 14:31:02,5.4
2010-10-08 14:38:11,7.4
2010-10-08 14:47:24,6.6
2010-10-08 14:57:28,8.6
2010-10-08 15:14:34,10.8
2010-10-08 15:29:55,12.19
2010-10-08 15:55:28,5
2010-10-08 16:00:41,8
2010-10-08 16:13:48,10
2010-10-08 16:27:03,8
2010-10-08 16:40:27,6.2
2010-10-08 16:53:48,6
2010-10-08 16:59:04,15.6
2010-10-08 17:20:41,10
2010-10-08 17:33:13,7.8
2010-10-08 17:42:26,7.2
2010-10-08 17:49:57,8.4
2010-10-08 18:01:50,10
2010-10-08 18:16:47,12
2010-10-08 18:30:50,6.4
2010-10-08 18:38:44,8.8
2010-10-08 18:47:38,8.68
2010-10-08 18:57:18,7.68
2010-10-08 19:03:24,7.5
2010-10-08 19:24:55,11.2
2010-10-08 19:41:55,22
2010-10-08 20:26:45,11.9
2010-10-08 20:47:17,7.1
2010-10-08 20:54:52,11.5
2010-10-08 21:05:23,6.37
2010-10-08 21:11:51,5.5
2010-10-08 21:19:58,4.7
2010-10-08 21:29:08,5.5
2010-10-08 21:36:26,17
2010-10-08 21:59:21,8.7
2010-10-08 22:12:32,8.7
2010-10-08 22:23:01,31.87
2010-10-08 23:10:26,15.1
2010-10-08 23:26:58,9.3
2010-10-08 23:52:36,18.3
2010-10-09 00:26:39,6.7
2010-10-09 00:34:55,17.7
2010-10-09 00:53:09,9.5
2010-10-09 01:06:31,14.28
2010-10-09 01:45:00,8.7
2010-10-09 01:56:01,6.3
2010-10-09 02:05:49,9.1
2010-10-09 02:30:00,19.1
2010-10-09 03:11:58,9.9
2010-10-09 03:42:57,13.8
2010-10-09 04:08:09,4.3
2010-10-09 04:11:54,8.1
2010-10-09 04:19:49,8.7
2010-10-09 05:36:16,60.08
2010-10-09 07:00:57,34.2
2010-10-09 07:47:44,4.6
2010-10-09 07:54:11,9.9
2010-10-09 08:22:36,22.6
2010-10-09 09:01:40,14.6
2010-10-09 09:45:49,5.25
2010-10-09 09:53:41,8.6
2010-10-09 10:08:33,6.4
2010-10-09 10:15:15,9
2010-10-09 10:49:12,13.2
2010-10-09 11:11:42,33.17
2010-10-09 12:40:10,26.77
2010-10-09 13:04:23,5
2010-10-09 13:09:53,3.4
2010-10-09 13:12:36,5
2010-10-09 13:19:43,5.8
2010-10-09 13:26:49,7.13
2010-10-09 13:34:00,4.2
2010-10-09 13:39:10,7.4
2010-10-09 13:49:03,6.6
2010-10-09 14:01:55,5.8
2010-10-09 14:12:21,15.8
2010-10-09 14:38:31,5.8
2010-10-09 14:47:06,8.2
2010-10-09 15:00:57,15.8
2010-10-09 15:36:21,12.2
2010-10-09 15:54:41,5.4
2010-10-09 16:03:01,17.6
2010-10-09 16:21:18,12.2
2010-10-09 16:36:35,10.6
2010-10-09 16:58:55,10.28
2010-10-09 17:09:18,7
2010-10-09 17:19:33,13.4
2010-10-09 17:50:46,8.2
2010-10-09 18:09:23,12.65
2010-10-09 18:26:58,9
2010-10-09 18:43:54,12.2
2010-10-09 19:04:56,6.2
2010-10-09 19:36:16,10.4
2010-10-09 19:48:14,8.15
2010-10-09 20:23:27,16.3
2010-10-09 20:51:54,27.9
2010-10-09 21:20:46,7.9
2010-10-09 21:35:30,13.5
2010-10-09 21:54:43,7.5
2010-10-09 22:02:57,8.6
2010-10-09 22:52:11,16.3
2010-10-09 23:08:05,6.7
2010-10-09 23:14:36,5.5
2010-10-09 23:19:22,36.87
2010-10-10 00:06:09,3.5
2010-10-10 00:11:51,14.7
2010-10-10 00:28:12,7.1
2010-10-10 00:36:46,6.7
2010-10-10 00:45:07,24.3
2010-10-10 01:47:48,26.3
2010-10-10 02:47:53,7.9
2010-10-10 02:59:45,9.1
2010-10-10 03:10:45,10.3
2010-10-10 03:37:15,15.6
2010-10-10 04:13:53,9.96
2010-10-10 05:11:40,4.7
2010-10-10 05:16:55,5.1
2010-10-10 05:29:25,4.7
2010-10-10 06:35:06,10.75
2010-10-10 06:47:25,6
2010-10-10 07:06:01,7.8
2010-10-10 07:17:58,6.48
2010-10-10 07:41:11,23.57
2010-10-10 08:11:53,8.2
2010-10-10 08:30:51,6.2
2010-10-10 08:49:05,7.4
2010-10-10 09:21:06,7.4
2010-10-10 09:31:50,17.04
2010-10-10 09:50:30,7.13
2010-10-10 10:18:57,6.2
2010-10-10 10:26:30,14.6
2010-10-10 11:02:13,12.6
2010-10-10 11:29:18,7.8
2010-10-10 11:39:11,9
2010-10-10 12:04:31,28.6
2010-10-10 13:43:54,44.6
2010-10-10 14:31:55,15
2010-10-10 14:49:59,11.8
2010-10-10 14:59:27,9.2
2010-10-10 15:19:03,17
2010-10-10 15:49:19,8.6
2010-10-10 16:02:23,5.4
2010-10-10 16:10:07,6.2
2010-10-10 16:24:55,9
2010-10-10 16:40:30,5.8
2010-10-10 17:00:41,9.8
2010-10-10 17:15:36,21.39
2010-10-10 17:46:25,6.4
2010-10-10 17:52:47,7.4
2010-10-10 18:02:58,14
2010-10-10 18:23:58,45.5
2010-10-10 19:27:19,33.08
2010-10-10 19:50:16,6.6
2010-10-10 20:39:01,9.5
2010-10-10 20:52:07,14.76
2010-10-10 21:12:13,15.9
2010-10-10 21:39:44,7.08
2010-10-10 21:49:55,12.3
2010-10-10 22:23:28,7.4
2010-10-10 22:33:51,5.4
2010-10-10 22:40:58,5.5
2010-10-10 22:49:23,6.7
2010-10-10 22:56:31,5.5
2010-10-10 23:10:46,15.3
2010-10-10 23:34:57,8.3
2010-10-10 23:46:59,10.37
2010-10-11 00:25:32,16.7
2010-10-11 00:48:21,22.1
2010-10-11 01:29:29,7.1
2010-10-11 01:36:20,7.56
2010-10-11 02:16:50,9.9
2010-10-11 02:32:22,4.7
2010-10-11 02:38:44,11.38
2010-10-11 03:03:38,5.9
2010-10-11 03:09:37,19.56
2010-10-11 04:24:54,7.5
2010-10-11 04:47:17,50.07
2010-10-11 07:25:26,57.58
2010-10-11 08:02:31,6.6
2010-10-11 08:11:11,10.6
2010-10-11 08:27:03,7.4
2010-10-11 08:35:59,5
2010-10-11 08:40:52,6.6
2010-10-11 08:51:59,5
2010-10-11 09:00:19,12.72
2010-10-11 09:32:17,8.05
2010-10-11 09:43:09,8.2
2010-10-11 09:51:50,7.6
2010-10-11 10:03:09,13.68
2010-10-11 10:35:58,8.6
2010-10-11 10:49:23,7.13
2010-10-11 10:56:49,6.2
2010-10-11 11:07:36,5.4
2010-10-11 11:15:15,9.4
2010-10-11 11:28:32,12.19
2010-10-11 11:46:03,11
2010-10-11 11:57:57,13.4
2010-10-11 13:31:36,23.4
2010-10-11 14:14:29,33
2010-10-11 14:50:24,19.4
2010-10-11 15:15:56,4.2
2010-10-11 15:23:00,7.8
2010-10-11 15:40:22,7.8
2010-10-11 15:51:30,5.8
2010-10-11 16:04:01,12.2
2010-10-11 16:34:59,5.4
2010-10-11 16:57:02,5.4
2010-10-11 17:03:45,5.75
2010-10-11 17:12:02,7.4
2010-10-11 17:23:07,5.8
2010-10-11 17:33:44,12
2010-10-11 17:49:03,5.4
2010-10-11 17:58:24,7.4
2010-10-11 18:08:22,6.2
2010-10-11 18:17:12,7
2010-10-11 18:26:49,4.2
2010-10-11 18:32:58,50.07
2010-10-11 19:37:44,36.2
2010-10-11 20:47:03,25.9
2010-10-11 21:21:35,19.08
2010-10-11 21:46:41,11.4
2010-10-11 22:10:30,6.3
2010-10-11 22:23:27,11.3
2010-10-11 22:54:07,9.1
2010-10-11 23:16:13,15.1
2010-10-12 00:31:30,6.6
2010-10-12 00:43:07,5.1
2010-10-12 00:47:15,15.9
2010-10-12 01:08:26,24.59
2010-10-12 02:07:35,8.7
2010-10-12 03:30:23,20.3
2010-10-12 06:29:37,6.6
2010-10-12 06:37:14,5.4
2010-10-12 06:50:27,11.6
2010-10-12 07:14:41,6.6
2010-10-12 07:22:34,10.9
2010-10-12 07:37:54,8
2010-10-12 07:48:06,5.25
2010-10-12 07:57:07,6.55
2010-10-12 08:03:14,25.68
2010-10-12 08:39:06,6.2
2010-10-12 08:48:05,9.8
2010-10-12 09:02:14,6
2010-10-12 09:09:53,13.11
2010-10-12 09:32:16,17
2010-10-12 10:27:58,19.8
2010-10-12 10:50:29,16.2
2010-10-12 11:35:03,9
2010-10-12 11:52:59,10.6
2010-10-12 12:11:05,12.6
2010-10-12 12:39:40,5.8
2010-10-12 13:12:35,14.03
2010-10-12 13:43:45,17
2010-10-12 14:09:51,11.4
2010-10-12 14:27:14,5.4
2010-10-12 14:44:01,18.6
2010-10-12 15:14:12,7.4
2010-10-12 15:26:44,4.6
2010-10-12 15:37:19,11.6
2010-10-12 15:52:56,7.59
2010-10-12 16:08:21,6.8
2010-10-12 16:30:00,8.4
2010-10-12 16:38:27,6.8
2010-10-12 17:02:02,4.8
2010-10-12 17:06:03,7.6
2010-10-12 17:14:37,6.8
2010-10-12 17:21:11,12.4
2010-10-12 17:35:41,19.78
2010-10-12 18:01:54,11.04
2010-10-12 18:11:32,11.2
2010-10-12 18:26:01,7.6
2010-10-12 18:40:32,14
2010-10-12 19:01:51,8.4
2010-10-12 19:35:26,10.08
2010-10-12 19:45:31,6
2010-10-12 19:54:56,9.5
2010-10-12 20:30:53,9.55
2010-10-12 20:45:03,11.1
2010-10-12 21:04:10,9.1
2010-10-12 21:12:20,8.3
2010-10-12 21:21:47,20.3
2010-10-12 22:09:18,7.1
2010-10-12 22:15:40,5.5
2010-10-12 22:19:46,7.5
2010-10-12 22:34:06,6.3
2010-10-12 22:50:40,12.3
2010-10-12 23:08:12,17.64
2010-10-12 23:30:57,9.9
2010-10-12 23:47:55,8.3
2010-10-12 23:59:33,5.86
2010-10-13 00:08:08,7.1
2010-10-13 01:19:54,7.5
2010-10-13 01:27:43,9.7
2010-10-13 01:50:02,10.3
2010-10-13 02:11:35,9.5
2010-10-13 02:20:18,5.5
2010-10-13 02:26:16,12
2010-10-13 02:36:05,11.84
2010-10-13 02:45:00,17.67
2010-10-13 03:07:06,11.5
2010-10-13 03:24:09,16.7
2010-10-13 04:49:38,5.1
2010-10-13 05:01:03,9.5
2010-10-13 05:11:18,15.72
2010-10-13 05:33:30,20.04
2010-10-13 06:26:21,6.6
2010-10-13 06:44:09,9.2
2010-10-13 06:59:17,6.6
2010-10-13 07:08:28,8.6
2010-10-13 07:53:56,85
2010-10-13 08:46:19,6.96
2010-10-13 08:53:34,8.88
2010-10-13 09:11:07,13.11
2010-10-13 09:30:26,13.2
2010-10-13 09:50:27,12
2010-10-13 10:14:12,6.2
2010-10-13 10:26:58,5
2010-10-13 10:38:42,12.6
2010-10-13 11:03:23,13.68
2010-10-13 11:22:13,22.8
2010-10-13 11:46:44,16.2
2010-10-13 12:19:55,4.6
2010-10-13 12:24:44,11.4
2010-10-13 12:46:49,9.8
2010-10-13 13:03:31,7.6
2010-10-13 13:13:16,4.6
2010-10-13 13:24:34,6.6
2010-10-13 13:41:07,13.4
2010-10-13 14:02:04,5.4
2010-10-13 14:17:53,12
2010-10-13 14:36:36,6.6
2010-10-13 14:50:44,8.6
2010-10-13 15:07:37,5.8
2010-10-13 15:16:18,13.8
2010-10-13 15:42:01,16
2010-10-13 16:04:58,12.8
2010-10-13 16:25:55,10.58
2010-10-13 16:39:43,5.6
2010-10-13 16:44:25,4.8
2010-10-13 16:58:33,9.6
2010-10-13 17:09:31,7.2
2010-10-13 17:17:03,15.18
2010-10-13 17:39:17,6
2010-10-13 17:47:44,16
2010-10-13 18:13:23,7.6
2010-10-13 18:20:25,7.6
2010-10-13 18:33:07,10.08
